0, 298
1, 313
2, 357
3, 311
4, 341
5, 332
6, 364
7, 338
8, 361
9, 328
10, 319
11, 358
12, 304
13, 334
14, 347
15, 338
16, 323
17, 325
18, 356
19, 358
20, 357
21, 344
22, 394
23, 311
24, 303
25, 340
26, 356
27, 371
28, 364
29, 346
30, 341
31, 359
32, 379
33, 377
34, 374
35, 371
36, 392
37, 371
38, 412
39, 403
40, 325
41, 340
42, 377
43, 336
44, 389
45, 411
46, 372
47, 391
48, 385
49, 355
50, 416
51, 370
52, 345
53, 336
54, 346
55, 402
56, 365
57, 414
58, 365
59, 398
60, 423
61, 380
62, 430
63, 399
64, 403
65, 366
66, 385
67, 400
68, 366
69, 400
70, 417
71, 362
72, 363
73, 405
74, 385
75, 422
76, 450
77, 435
78, 434
79, 429
80, 449
81, 480
82, 500
83, 455
84, 503
85, 502
86, 471
87, 496
88, 468
89, 494
90, 410
91, 400
92, 418
93, 392
94, 373
95, 406
96, 402
97, 389
98, 404
99, 424
100, 502
101, 438
102, 481
103, 564
104, 558
105, 514
106, 490
107, 448
108, 409
109, 378
110, 451
111, 495
112, 577
113, 605
114, 580
115, 628
116, 680
117, 677
118, 711
119, 652
120, 597
121, 789
122, 776
123, 645
124, 775
125, 803
126, 847
127, 742
128, 831
129, 874
130, 768
131, 814
132, 867
133, 878
134, 758
135, 821
136, 824
137, 945
138, 865
139, 880
140, 913
141, 943
142, 897
143, 834
144, 893
145, 823
146, 835
147, 895
148, 898
149, 922
150, 925
151, 814
152, 822
153, 1024
154, 910
155, 1010
156, 1097
157, 1176
158, 1173
159, 1051
160, 945
161, 880
162, 917
163, 1099
164, 1076
165, 1082
166, 1211
167, 1128
168, 1002
169, 1098
170, 1105
171, 1030
172, 984
173, 1078
174, 1011
175, 1059
176, 1262
177, 1063
178, 1049
179, 1187
180, 1071
181, 1151
182, 1058
183, 1103
184, 1216
185, 1249
186, 1375
187, 1382
188, 1176
189, 1094
190, 1000
191, 1166
192, 1141
193, 1118
194, 1432
195, 1306
196, 1394
197, 1389
198, 1195
199, 1189
200, 1260
201, 1313
202, 1523
203, 1367
204, 1450
205, 1409
206, 1359
207, 1598
208, 1622
209, 1310
210, 1221
211, 1532
212, 1776
213, 1496
214, 1486
215, 1491
216, 1670
217, 1698
218, 1522
219, 1514
220, 1628
221, 1662
222, 1659
223, 1489
224, 1622
225, 1934
226, 1799
227, 1756
228, 1530
229, 1664
230, 1808
231, 1715
232, 1620
233, 1475
234, 1595
235, 1357
236, 1773
237, 1654
238, 1535
239, 1317
240, 1453
241, 1519
242, 1443
243, 1380
244, 1546
245, 1851
246, 2319
247, 2047
248, 1772
249, 1790
250, 2070
251, 2373
252, 2280
253, 1961
254, 1468
255, 1742
256, 2042
257, 2153
258, 2250
259, 1842
260, 2218
261, 2527
262, 2158
263, 2491
264, 2350
265, 2586
266, 2303
267, 2108
268, 1911
269, 2395
270, 2551
271, 2035
272, 1942
273, 2090
274, 2082
275, 2456
276, 2368
277, 2375
278, 2076
279, 2351
280, 2341
281, 2196
282, 2545
283, 2547
284, 2294
285, 2410
286, 2518
287, 2718
288, 2658
289, 2427
290, 2443
291, 2504
292, 2429
293, 2832
294, 2522
295, 2314
296, 2693
297, 2626
298, 2752
299, 2321
300, 2496
301, 2340
302, 2363
303, 2683
304, 2535
305, 2281
306, 3019
307, 3205
308, 3152
309, 2727
310, 2879
311, 3154
312, 3135
313, 2945
314, 2850
315, 2845
316, 3133
317, 3282
318, 3608
319, 3558
320, 3618
321, 3729
322, 3394
323, 3309
324, 3413
325, 3326
326, 2906
327, 3106
328, 2915
329, 3120
330, 2835
331, 3294
332, 3483
333, 3266
334, 3200
335, 3101
336, 3154
337, 3107
338, 2890
339, 3561
340, 3762
341, 3262
342, 3152
343, 3399
344, 3434
345, 3539
346, 3808
347, 3694
348, 3267
349, 3144
350, 3323
351, 3743
352, 3552
353, 3511
354, 3562
355, 3662
356, 3546
357, 3715
358, 3920
359, 4291
360, 4330
361, 4006
362, 3984
363, 3753
364, 4438
365, 4254
366, 4066
367, 4197
368, 4220
369, 3919
370, 3976
371, 3977
372, 4062
373, 3976
374, 3608
375, 3936
376, 4431
377, 4008
378, 4023
379, 4309
380, 4165
381, 3806
382, 3488
383, 3976
384, 4118
385, 4327
386, 4231
387, 3957
388, 4182
389, 4248
390, 4225
391, 4480
392, 4586
393, 4704
394, 4346
395, 4145
396, 4180
397, 4003
398, 3979
399, 4664
400, 4602
401, 4688
402, 4451
403, 5024
404, 4761
405, 4479
406, 4295
407, 4513
408, 4319
409, 4404
410, 4385
411, 4584
412, 4818
413, 4755
414, 5025
415, 4818
416, 4528
417, 4552
418, 4714
419, 4462
420, 4134
421, 4776
422, 5170
423, 5120
424, 5146
425, 5396
426, 4884
427, 4954
428, 4623
429, 4703
430, 4987
431, 5139
432, 5474
433, 4899
434, 5052
435, 5153
436, 4679
437, 4876
438, 5119
439, 5323
440, 5737
441, 5778
442, 5186
443, 4943
444, 5273
445, 5176
446, 5163
447, 5418
448, 5291
449, 5268
450, 5099
451, 5353
452, 5256
453, 5206
454, 5349
455, 4677
456, 4467
457, 3657
458, 3782
459, 4746
460, 5028
461, 4536
462, 4723
463, 4798
464, 5188
465, 5052
466, 4874
467, 4680
468, 5111
469, 5144
470, 5665
471, 5913
472, 5580
473, 5636
474, 5714
475, 6144
476, 5218
477, 5274
478, 5612
479, 5321
480, 4416
481, 4490
482, 5163
483, 5614
484, 6168
485, 5358
486, 5252
487, 4890
488, 5278
489, 5981
490, 5653
491, 6032
492, 5984
493, 6026
494, 5754
495, 5719
496, 6093
497, 6064
498, 5760
499, 5722
500, 5922
501, 6324
502, 6326
503, 5377
504, 4865
505, 4749
506, 5474
507, 5659
508, 5805
509, 5529
510, 5708
511, 5356
512, 5234
513, 5119
514, 5172
515, 6155
516, 4883
517, 4928
518, 4696
519, 5227
520, 5606
521, 5661
522, 5140
523, 5798
524, 6348
525, 5417
526, 5298
527, 4834
528, 5573
529, 6602
530, 6051
531, 5706
532, 6046
533, 6752
534, 6447
535, 6622
536, 5971
537, 6108
538, 6127
539, 6038
540, 5857
541, 5769
542, 5055
543, 5634
544, 5921
545, 6095
546, 6063
547, 6572
548, 6638
549, 5514
550, 5742
551, 6097
552, 6000
553, 5836
554, 6092
555, 6481
556, 6382
557, 7050
558, 6313
559, 5590
560, 5688
561, 5722
562, 5709
563, 6422
564, 6186
565, 5793
566, 5865
567, 5779
568, 5791
569, 5822
570, 5794
571, 5731
572, 6695
573, 6546
574, 6045
575, 5940
576, 4773
577, 5146
578, 5039
579, 6281
580, 6573
581, 6599
582, 5703
583, 5277
584, 5976
585, 6143
586, 5448
587, 5553
588, 5686
589, 6195
590, 6514
591, 5586
592, 5810
593, 6090
594, 6458
595, 5853
596, 6369
597, 6754
598, 6269
599, 5266
600, 6009
601, 6593
602, 5901
603, 6358
604, 6806
605, 6891
606, 6767
607, 6329
608, 6003
609, 6354
610, 6164
611, 6590
612, 6663
613, 5746
614, 5243
615, 5423
616, 5425
617, 5797
618, 5550
619, 6620
620, 6300
621, 6189
622, 6544
623, 7181
624, 7219
625, 7036
626, 6297
627, 5910
628, 6359
629, 7222
630, 6947
631, 7161
632, 6867
633, 6781
634, 6183
635, 6832
636, 6861
637, 6568
638, 5991
639, 5843
640, 6261
641, 6737
642, 6730
643, 6010
644, 6523
645, 6670
646, 6748
647, 6990
648, 6803
649, 7308
650, 7723
651, 7602
652, 6782
653, 6931
654, 6506
655, 6649
656, 7354
657, 7556
658, 7396
659, 6929
660, 7030
661, 7057
662, 7153
663, 6734
664, 6790
665, 6457
666, 6727
667, 6938
668, 6150
669, 5765
670, 6663
671, 7047
672, 7033
673, 7200
674, 7233
675, 7133
676, 6756
677, 7181
678, 6772
679, 6829
680, 6666
681, 7126
682, 7652
683, 7598
684, 6830
685, 7416
686, 8031
687, 7506
688, 6606
689, 7465
690, 7472
691, 7199
692, 7479
693, 7662
694, 6933
695, 7097
696, 6284
697, 7088
698, 7362
699, 7113
700, 7195
701, 7074
702, 7457
703, 7131
704, 6982
705, 7198
706, 7014
707, 7216
708, 7104
709, 6926
710, 7070
711, 7259
712, 7353
713, 7489
714, 7633
715, 6906
716, 7066
717, 7337
718, 7359
719, 7253
720, 7430
721, 7758
722, 7198
723, 7483
724, 8122
725, 7865
726, 7797
727, 7478
728, 7443
729, 7453
730, 7597
731, 7515
732, 7526
733, 7538
734, 7502
735, 7499
736, 7678
737, 7482
738, 7540
739, 6811
740, 6624
741, 7139
742, 7639
743, 7813
744, 7027
745, 7197
746, 8085
747, 7897
748, 7994
749, 7644
750, 7159
751, 7593
752, 7463
753, 7379
754, 7423
755, 8096
756, 8139
757, 7918
758, 7286
759, 7310
760, 7213
761, 7234
762, 7783
763, 7394
764, 7546
765, 7338
766, 6769
767, 7059
768, 6766
769, 7310
770, 7325
771, 7525
772, 7960
773, 7792
774, 7935
775, 7357
776, 7057
777, 7212
778, 7414
779, 7727
780, 8069
781, 8045
782, 7946
783, 7194
784, 7529
785, 7295
786, 6666
787, 6879
788, 7572
789, 7784
790, 8048
791, 8165
792, 8249
793, 8185
794, 7976
795, 7862
796, 8095
797, 7874
798, 7892
799, 7732
800, 7914
801, 7707
802, 7780
803, 7561
804, 7643
805, 7756
806, 7574
807, 7719
808, 8162
809, 8281
810, 7783
811, 7652
812, 7759
813, 7709
814, 7139
815, 7245
816, 7708
817, 7552
818, 7707
819, 7646
820, 7627
821, 7464
822, 8201
823, 7582
824, 7543
825, 7506
826, 7842
827, 7799
828, 7736
829, 8302
830, 7902
831, 8119
832, 8128
833, 8226
834, 8031
835, 7883
836, 8014
837, 8299
838, 8017
839, 7888
840, 8048
841, 7659
842, 7754
843, 7377
844, 7472
845, 7654
846, 7932
847, 8127
848, 8278
849, 8296
850, 8183
851, 8151
852, 8094
853, 7743
854, 7813
855, 7382
856, 6627
857, 7492
858, 6811
859, 7134
860, 7711
861, 8403
862, 7990
863, 8216
864, 8343
865, 8037
866, 7897
867, 7890
868, 8075
869, 7875
870, 8084
871, 7916
872, 7989
873, 8261
874, 7950
875, 7888
876, 7677
877, 7999
878, 7704
879, 7779
880, 7885
881, 8209
882, 7728
883, 7878
884, 7895
885, 7674
886, 7959
887, 8259
888, 8056
889, 7199
890, 7848
891, 7888
892, 7574
893, 7398
894, 7670
895, 7514
896, 7967
897, 7756
898, 7484
899, 7785
900, 7457
901, 7188
902, 7437
903, 7805
904, 7425
905, 7917
906, 7629
907, 7651
908, 7378
909, 7373
910, 7617
911, 7835
912, 7986
913, 8422
914, 7672
915, 7678
916, 8072
917, 8252
918, 8044
919, 7974
920, 7743
921, 8363
922, 8209
923, 7920
924, 7555
925, 8191
926, 8143
927, 8071
928, 7945
929, 7733
930, 7692
931, 7163
932, 7851
933, 7517
934, 7544
935, 7931
936, 7644
937, 7962
938, 7104
939, 7366
940, 7483
941, 7601
942, 7761
943, 7435
944, 7780
945, 7633
946, 7565
947, 7798
948, 7436
949, 7828
950, 7956
951, 6564
952, 7260
953, 7476
954, 7611
955, 7567
956, 7024
957, 7616
958, 7177
959, 7764
960, 7550
961, 6802
962, 7011
963, 7375
964, 7150
965, 7291
966, 7315
967, 7532
968, 7452
969, 7880
970, 7751
971, 7262
972, 7153
973, 7436
974, 7513
975, 7577
976, 7603
977, 7704
978, 7691
979, 7603
980, 7361
981, 7548
982, 7294
983, 7163
984, 7401
985, 7216
986, 7520
987, 6930
988, 6911
989, 7575
990, 7112
991, 6753
992, 7128
993, 6748
994, 7037
995, 7034
996, 6859
997, 6742
998, 6698
999, 7008
1000, 7167
1001, 7757
1002, 7383
1003, 7430
1004, 7532
1005, 7155
1006, 6818
1007, 6848
1008, 7320
1009, 7517
1010, 7584
1011, 7483
1012, 7362
1013, 7171
1014, 6810
1015, 6460
1016, 7270
1017, 7360
1018, 7122
1019, 7085
1020, 7170
1021, 6478
1022, 6860
1023, 6983
1024, 7669
1025, 7241
1026, 7101
1027, 7190
1028, 6958
1029, 6984
1030, 7445
1031, 7085
1032, 7136
1033, 7130
1034, 7409
1035, 7050
1036, 7081
1037, 6508
1038, 7101
1039, 6627
1040, 7299
1041, 6871
1042, 7064
1043, 7331
1044, 7306
1045, 7040
1046, 7171
1047, 7189
1048, 7188
1049, 7185
1050, 6933
1051, 6859
1052, 7376
1053, 7023
1054, 7444
1055, 6872
1056, 6883
1057, 6922
1058, 7031
1059, 6996
1060, 6797
1061, 6639
1062, 7238
1063, 7216
1064, 6919
1065, 6496
1066, 7047
1067, 6876
1068, 6798
1069, 6785
1070, 6926
1071, 6836
1072, 6570
1073, 6829
1074, 6530
1075, 6603
1076, 7071
1077, 6459
1078, 7291
1079, 6950
1080, 6614
1081, 6877
1082, 6930
1083, 6771
1084, 6744
1085, 6572
1086, 7097
1087, 7318
1088, 7025
1089, 6008
1090, 5623
1091, 6180
1092, 7050
1093, 7234
1094, 7477
1095, 7014
1096, 6931
1097, 6510
1098, 6601
1099, 6958
1100, 7170
1101, 7023
1102, 7035
1103, 6774
1104, 6554
1105, 7092
1106, 6949
1107, 6779
1108, 6807
1109, 6381
1110, 6677
1111, 6507
1112, 6785
1113, 6520
1114, 6168
1115, 4814
1116, 4593
1117, 6262
1118, 6585
1119, 6459
1120, 6230
1121, 6466
1122, 6622
1123, 6508
1124, 6403
1125, 6365
1126, 6732
1127, 6232
1128, 6491
1129, 6680
1130, 6775
1131, 6473
1132, 6418
1133, 6423
1134, 6693
1135, 6796
1136, 6710
1137, 6971
1138, 6636
1139, 6373
1140, 6762
1141, 6761
1142, 6503
1143, 6592
1144, 6606
1145, 6646
1146, 6650
1147, 6446
1148, 6564
1149, 6470
1150, 6599
1151, 6799
1152, 6690
1153, 6595
1154, 6198
1155, 6064
1156, 6551
1157, 6579
1158, 6516
1159, 6485
1160, 6136
1161, 6688
1162, 6697
1163, 6766
1164, 6337
1165, 6536
1166, 6161
1167, 6429
1168, 6211
1169, 5952
1170, 6317
1171, 6488
1172, 6294
1173, 6288
1174, 6558
1175, 5804
1176, 6368
1177, 6304
1178, 6405
1179, 6409
1180, 6636
1181, 6628
1182, 6242
1183, 6369
1184, 6235
1185, 6612
1186, 6526
1187, 6490
1188, 6329
1189, 6431
1190, 6768
1191, 6266
1192, 6460
1193, 6350
1194, 6153
1195, 5964
1196, 6107
1197, 6210
1198, 6357
1199, 6247
1200, 6097
1201, 6062
1202, 6257
1203, 6388
1204, 5860
1205, 6181
1206, 6210
1207, 5936
1208, 6214
1209, 6121
1210, 6128
1211, 6372
1212, 6397
1213, 5807
1214, 5944
1215, 6181
1216, 5969
1217, 6041
1218, 5796
1219, 5981
1220, 5770
1221, 5908
1222, 5495
1223, 5582
1224, 5834
1225, 6088
1226, 5770
1227, 5854
1228, 5732
1229, 5674
1230, 5880
1231, 5673
1232, 4268
1233, 3622
1234, 3869
1235, 4270
1236, 4650
1237, 5369
1238, 5255
1239, 5147
1240, 4676
1241, 4696
1242, 4686
1243, 5191
1244, 4976
1245, 4925
1246, 4857
1247, 5231
1248, 5295
1249, 5463
1250, 5369
1251, 5215
1252, 5446
1253, 5611
1254, 5167
1255, 5506
1256, 5523
1257, 5312
1258, 5234
1259, 5444
1260, 5278
1261, 5297
1262, 5373
1263, 5239
1264, 5140
1265, 5367
1266, 5120
1267, 5120
1268, 5304
1269, 5694
1270, 5290
1271, 5696
1272, 5609
1273, 5436
1274, 5291
1275, 5098
1276, 5150
1277, 5265
1278, 5410
1279, 5339
1280, 5013
1281, 5249
1282, 5094
1283, 4990
1284, 5218
1285, 4821
1286, 5131
1287, 5407
1288, 5200
1289, 4840
1290, 4970
1291, 5175
1292, 5002
1293, 4770
1294, 5024
1295, 5208
1296, 5260
1297, 5070
1298, 4779
1299, 5260
1300, 5360
1301, 5068
1302, 5106
1303, 5105
1304, 5226
1305, 5322
1306, 5105
1307, 5188
1308, 5274
1309, 4954
1310, 5224
1311, 5132
1312, 4994
1313, 5210
1314, 5127
1315, 4748
1316, 4682
1317, 4835
1318, 4824
1319, 4933
1320, 4890
1321, 4946
1322, 4937
1323, 5177
1324, 5110
1325, 4759
1326, 4652
1327, 4959
1328, 4874
1329, 4792
1330, 4572
1331, 4755
1332, 4666
1333, 4665
1334, 4654
1335, 4965
1336, 4729
1337, 4414
1338, 4824
1339, 4304
1340, 4453
1341, 4671
1342, 4733
1343, 4543
1344, 4589
1345, 4333
1346, 4142
1347, 4033
1348, 4010
1349, 4173
1350, 3902
1351, 3937
1352, 3750
1353, 3525
1354, 3406
1355, 3616
1356, 3520
1357, 3648
1358, 3653
1359, 3960
1360, 3495
1361, 3556
1362, 3771
1363, 4076
1364, 4397
1365, 4063
1366, 4050
1367, 4148
1368, 4112
1369, 3956
1370, 4144
1371, 4108
1372, 3612
1373, 3877
1374, 4018
1375, 3690
1376, 3763
1377, 4218
1378, 4107
1379, 3867
1380, 3631
1381, 4188
1382, 3930
1383, 3741
1384, 3730
1385, 4181
1386, 3758
1387, 3838
1388, 3508
1389, 3386
1390, 4080
