0, 308
1, 569
2, 523
3, 494
4, 491
5, 528
6, 571
7, 514
8, 556
9, 523
10, 549
11, 568
12, 546
13, 526
14, 636
15, 508
16, 553
17, 550
18, 507
19, 492
20, 572
21, 505
22, 629
23, 546
24, 538
25, 514
26, 505
27, 624
28, 590
29, 584
30, 537
31, 578
32, 612
33, 565
34, 560
35, 649
36, 583
37, 577
38, 571
39, 624
40, 703
41, 641
42, 574
43, 589
44, 640
45, 605
46, 612
47, 643
48, 572
49, 640
50, 589
51, 610
52, 721
53, 600
54, 574
55, 621
56, 620
57, 583
58, 679
59, 626
60, 622
61, 605
62, 667
63, 652
64, 588
65, 711
66, 589
67, 611
68, 602
69, 687
70, 664
71, 668
72, 669
73, 720
74, 690
75, 686
76, 629
77, 690
78, 632
79, 666
80, 729
81, 734
82, 629
83, 718
84, 674
85, 712
86, 721
87, 667
88, 783
89, 718
90, 677
91, 711
92, 721
93, 704
94, 727
95, 825
96, 816
97, 779
98, 806
99, 715
100, 787
101, 806
102, 763
103, 874
104, 812
105, 720
106, 815
107, 891
108, 827
109, 794
110, 920
111, 858
112, 898
113, 904
114, 1030
115, 899
116, 914
117, 989
118, 988
119, 1064
120, 986
121, 1049
122, 1050
123, 1022
124, 1156
125, 1080
126, 1080
127, 1170
128, 1042
129, 1220
130, 1161
131, 1106
132, 1283
133, 1181
134, 1201
135, 1329
136, 1200
137, 1325
138, 1245
139, 1312
140, 1386
141, 1343
142, 1323
143, 1362
144, 1415
145, 1481
146, 1600
147, 1539
148, 1486
149, 1531
150, 1517
151, 1640
152, 1481
153, 1601
154, 1762
155, 1673
156, 1734
157, 1742
158, 1811
159, 1873
160, 1902
161, 1833
162, 1960
163, 1954
164, 2033
165, 1790
166, 2020
167, 1942
168, 2184
169, 2054
170, 2235
171, 2244
172, 2288
173, 2343
174, 2240
175, 2230
176, 2228
177, 2146
178, 2343
179, 2320
180, 2477
181, 2369
182, 2533
183, 2507
184, 2560
185, 2707
186, 2619
187, 2664
188, 2755
189, 2671
190, 2589
191, 2628
192, 2740
193, 2736
194, 2699
195, 2675
196, 2684
197, 2661
198, 2902
199, 2681
200, 3016
201, 2919
202, 2795
203, 2705
204, 2978
205, 3079
206, 3002
207, 3027
208, 2927
209, 3054
210, 3271
211, 3080
212, 3070
213, 3377
214, 3124
215, 3319
216, 3135
217, 3156
218, 3399
219, 3270
220, 3242
221, 3273
222, 3364
223, 3288
224, 3400
225, 3453
226, 3408
227, 3449
228, 3375
229, 3504
230, 3484
231, 3407
232, 3595
233, 3522
234, 3452
235, 3467
236, 3742
237, 3612
238, 3827
239, 3682
240, 3938
241, 3801
242, 3943
243, 3773
244, 3573
245, 3910
246, 3913
247, 4265
248, 3847
249, 3968
250, 3900
251, 4042
252, 4031
253, 4231
254, 3938
255, 4144
256, 4173
257, 4151
258, 4292
259, 4089
260, 4205
261, 4175
262, 4361
263, 4223
264, 4380
265, 4588
266, 4487
267, 4394
268, 4312
269, 4330
270, 4424
271, 4548
272, 4281
273, 4514
274, 4815
275, 4754
276, 4679
277, 4604
278, 4707
279, 4492
280, 4542
281, 4586
282, 4654
283, 4680
284, 4729
285, 4908
286, 4716
287, 4751
288, 4999
289, 4864
290, 5312
291, 5277
292, 5046
293, 4969
294, 4935
295, 5224
296, 5209
297, 5188
298, 5112
299, 5537
300, 5249
301, 5252
302, 5436
303, 5494
304, 5559
305, 5514
306, 5336
307, 5474
308, 5538
309, 5501
310, 5958
311, 5680
312, 5687
313, 5605
314, 5625
315, 5762
316, 5599
317, 5978
318, 5869
319, 5782
320, 5926
321, 5863
322, 6092
323, 5997
324, 6214
325, 6069
326, 5943
327, 6235
328, 6380
329, 6379
330, 6332
331, 6504
332, 6430
333, 6509
334, 6157
335, 6717
336, 6310
337, 6581
338, 6550
339, 6478
340, 6365
341, 6812
342, 6670
343, 6506
344, 6886
345, 6654
346, 6897
347, 6878
348, 6867
349, 6958
350, 7046
351, 7129
352, 7257
353, 6939
354, 7411
355, 7403
356, 7147
357, 7444
358, 7568
359, 7412
360, 7402
361, 7403
362, 7422
363, 7533
364, 7873
365, 7431
366, 8132
367, 7799
368, 7801
369, 7900
370, 7654
371, 8089
372, 8039
373, 7834
374, 8148
375, 8151
376, 8013
377, 8468
378, 8339
379, 8407
380, 8348
381, 8401
382, 8467
383, 8290
384, 8266
385, 8155
386, 8266
387, 8777
388, 8629
389, 8536
390, 8669
391, 8577
392, 8710
393, 8739
394, 9041
395, 8747
396, 9032
397, 9132
398, 9082
399, 9292
400, 9317
401, 9005
402, 9341
403, 8921
404, 9699
405, 9382
406, 9587
407, 9402
408, 10038
409, 9756
410, 9984
411, 9515
412, 9545
413, 9834
414, 9822
415, 9642
416, 9754
417, 10129
418, 9857
419, 10006
420, 10441
421, 10021
422, 9861
423, 10354
424, 10348
425, 10200
426, 10453
427, 10650
428, 10435
429, 10239
430, 10814
431, 10464
432, 10744
433, 10855
434, 10542
435, 10731
436, 11178
437, 11086
438, 10983
439, 10660
440, 10813
441, 10863
442, 11223
443, 11045
444, 11237
445, 11426
446, 11072
447, 11369
448, 11558
449, 11158
450, 11757
451, 11914
452, 11684
453, 11630
454, 11505
455, 11785
456, 12133
457, 11743
458, 12188
459, 12399
460, 11539
461, 12573
462, 12008
463, 12395
464, 12247
465, 12162
466, 12613
467, 12490
468, 12429
469, 12544
470, 12425
471, 12850
472, 12742
473, 13250
474, 13221
475, 12673
476, 12825
477, 13142
478, 12928
479, 13646
480, 13520
481, 13659
482, 13492
483, 13702
484, 13476
485, 13813
486, 13640
487, 13685
488, 13483
489, 13374
490, 13383
491, 14282
492, 13485
493, 14001
494, 13616
495, 13761
496, 14454
497, 14165
498, 14394
499, 14655
500, 14453
501, 14580
502, 14479
503, 14674
504, 14908
505, 14418
506, 14707
507, 14689
508, 15550
509, 14939
510, 15005
511, 14891
512, 15143
513, 15365
514, 14710
515, 15430
516, 15253
517, 15459
518, 15434
519, 15328
520, 15767
521, 15649
522, 15586
523, 15787
524, 16105
525, 16122
526, 15813
527, 15970
528, 16363
529, 16430
530, 16122
531, 15980
532, 16724
533, 16619
534, 16530
535, 16582
536, 16692
537, 16595
538, 16257
539, 16690
540, 17074
541, 16793
542, 16841
543, 17125
544, 17458
545, 17050
546, 17168
547, 16903
548, 17067
549, 17507
550, 17738
551, 17663
552, 17403
553, 17649
554, 17749
555, 17270
556, 18263
557, 17915
558, 17567
559, 17812
560, 17918
561, 17676
562, 17718
563, 18588
564, 18109
565, 17768
566, 18297
567, 18449
568, 18844
569, 18850
570, 18487
571, 19011
572, 18799
573, 18495
574, 18524
575, 19212
576, 19132
577, 19362
578, 18964
579, 18540
580, 18765
581, 19378
582, 19139
583, 19099
584, 19016
585, 19839
586, 19479
587, 19885
588, 20080
589, 19778
590, 19930
591, 19765
592, 20441
593, 19945
594, 19828
595, 19947
596, 20557
597, 20630
598, 20465
599, 20171
600, 20610
601, 20054
602, 20722
603, 20578
604, 20124
605, 20942
606, 20659
607, 21260
608, 21367
609, 21307
610, 21134
611, 20572
612, 20994
613, 21495
614, 21495
615, 20723
616, 21606
617, 21930
618, 20738
619, 21672
620, 21561
621, 21905
622, 22080
623, 21681
624, 22149
625, 22215
626, 22320
627, 21920
628, 21713
629, 21858
630, 22262
631, 21490
632, 22498
633, 21787
634, 22269
635, 22640
636, 22434
637, 22436
638, 22074
639, 23111
640, 22171
641, 22325
642, 22737
643, 22870
644, 22693
645, 23432
646, 23000
647, 22760
648, 22786
649, 23226
650, 22651
651, 23332
652, 23693
653, 23618
654, 23238
655, 24383
656, 23988
657, 23754
658, 24280
659, 24196
660, 23848
661, 24217
662, 24061
663, 23676
664, 24362
665, 24257
666, 24641
667, 24257
668, 24289
669, 25175
670, 24261
671, 24502
672, 24824
673, 24737
674, 24766
675, 24884
676, 24387
677, 24697
678, 24505
679, 24690
680, 24422
681, 24153
682, 25267
683, 24931
684, 25834
685, 25583
686, 25415
687, 25139
688, 25550
689, 25308
690, 25644
691, 25922
692, 25265
693, 26014
694, 25663
695, 25963
696, 25431
697, 25968
698, 26500
699, 26258
700, 26435
701, 26187
702, 26462
703, 26753
704, 26407
705, 26660
706, 26809
707, 26783
708, 26574
709, 26740
710, 27117
711, 26643
712, 26597
713, 27032
714, 27014
715, 26399
716, 26777
717, 26831
718, 26352
719, 27019
720, 27545
721, 27330
722, 27375
723, 27514
724, 27101
725, 27801
726, 27979
727, 27836
728, 27603
729, 27848
730, 28474
731, 28215
732, 28327
733, 28419
734, 28128
735, 28098
736, 28433
737, 27877
738, 28852
739, 28530
740, 28984
741, 28072
742, 28139
743, 28323
744, 28912
745, 28646
746, 28716
747, 29051
748, 28647
749, 29265
750, 29160
751, 28342
752, 29415
753, 29302
754, 29399
755, 28939
756, 29406
757, 29446
758, 29081
759, 29122
760, 29119
761, 29250
762, 29525
763, 30391
764, 29408
765, 29721
766, 30400
767, 30093
768, 30784
769, 30594
770, 29419
771, 30106
772, 30124
773, 30535
774, 30279
775, 30423
776, 30602
777, 30431
778, 30629
779, 30466
780, 29905
781, 30468
782, 30223
783, 29711
784, 30572
785, 30419
